20000,0.8097278682212583,0.000654160877117829,-18.0,-20.15
30000,0.7323033696543974,0.0006150596819497878,-21.0,-19.9
40000,0.6757290490602831,0.0005752479046027778,-19.0,-19.1
50000,0.617290140942288,0.0006188252405736421,-18.0,-19.0
60000,0.5639051904523876,0.0006144724857687107,-19.0,-19.15
70000,0.5203405226503064,0.0006923624529752488,-20.0,-19.0
80000,0.48499137027416284,0.0007122668594071521,-18.0,-18.25
90000,0.4520436502664754,0.0008102877271480338,-18.0,-18.2
100000,0.41712087993322045,0.0008446184203995168,-18.0,-17.7
110000,0.38878391807422696,0.0009256544936151113,-15.0,-17.8
120000,0.358748297681892,0.0009500784869189043,-18.0,-18.35
130000,0.337754400898902,0.0010438701829705375,-15.0,-17.55
140000,0.3179890638191435,0.0010777386586011395,-17.0,-17.0
150000,0.2963865873992079,0.0011698026746889548,-18.0,-16.8
160000,0.2762516676992082,0.0011997219481008506,-21.0,-17.45
170000,0.2627125872502282,0.001278001193994328,-15.0,-17.6
180000,0.24733868589386815,0.0012989458849504444,-17.0,-16.95
190000,0.232864462948006,0.001380684614523145,-14.0,-16.25
200000,0.22145178723886094,0.0014075153747231716,-15.0,-15.65
210000,0.20849246173476127,0.0014818171339461513,-19.0,-16.05
220000,0.1962915140230253,0.0015035268040402851,-16.0,-15.7
230000,0.18667127671570335,0.001578897789028716,-11.0,-15.8
240000,0.17752252675876345,0.0016040584719720715,-14.0,-15.55
250000,0.16882215658069055,0.0016825665614293485,-12.0,-14.65
260000,0.1605481911108965,0.0017001806743106426,-14.0,-13.95
270000,0.1526797322759062,0.0017680652290243345,-17.0,-13.65
280000,0.14519690621578268,0.0017864788386383157,-13.0,-13.55
290000,0.13808081308747278,0.0018577448694140262,-13.0,-13.2
300000,0.13000034453500542,0.0018806986793486681,-14.0,-14.1
310000,0.123629034136362,0.0019539391548040416,-15.0,-14.0
320000,0.11756998134242772,0.00197741369056855,-13.0,-13.45
330000,0.1118078824235774,0.002054033410001591,-13.0,-13.7
340000,0.10632818368521123,0.0020813216067009557,-13.0,-12.65
350000,0.10111704470857538,0.0021582479049025685,-14.0,-12.8
360000,0.09713262969004913,0.002180812049327017,-10.0,-12.1
370000,0.09330521652106873,0.0022591200422997946,-15.0,-11.35
380000,0.08873233251530144,0.0022796581130788162,-15.0,-11.15
390000,0.0843835653264699,0.0023579251384344482,-12.0,-10.8
400000,0.08105851616218133,0.0023775629447765918,-12.0,-10.6
410000,0.07708584232989277,0.0024537523133144985,-6.0,-10.9
420000,0.07404835256958411,0.0024717376909703112,-14.0,-10.75
430000,0.07113055202541574,0.0025417891788311908,-12.0,-9.4
440000,0.06832772446471178,0.002561012241925439,-7.0,-8.95
450000,0.06497898609824969,0.00263698970945614,-12.0,-9.0
460000,0.06241855477982412,0.0026562702021356785,-4.0,-8.9
470000,0.05995901467146548,0.0027308715887951304,-5.0,-8.85
480000,0.057596390256941195,0.002750114143447431,-10.0,-8.65
490000,0.055326862671220584,0.0028193734811509407,-4.0,-7.7
500000,0.053146763527792434,0.0028377174985438464,-8.0,-7.1
510000,0.051052568989210935,0.0029068992878257633,-3.0,-6.4
520000,0.04953625663766238,0.002924066771628407,-7.0,-5.45
530000,0.04953625663766238,0.0029907756633453433,-5.0,-5.75
540000,0.04953625663766238,0.003008452491383781,-13.0,-6.6
550000,0.04953625663766238,0.003079118561176377,1.0,-4.5
560000,0.04953625663766238,0.0031023122232844086,-3.0,-5.25
570000,0.04953625663766238,0.00317079893982255,-1.0,-4.65
580000,0.04953625663766238,0.003188020162598766,-11.0,-3.0
590000,0.04953625663766238,0.0032563315669588175,6.0,-2.45
600000,0.04953625663766238,0.0032778880445981855,5.0,-0.95
610000,0.04953625663766238,0.0033573093848657722,4.0,0.0
620000,0.04953625663766238,0.003396016557921519,-6.0,0.35
630000,0.04953625663766238,0.003456696290089419,1.0,0.25
640000,0.04953625663766238,0.0034744235130129203,13.0,1.85
650000,0.04953625663766238,0.003521940442096428,10.0,2.65
660000,0.04953625663766238,0.0035322909685875942,-8.0,1.9
670000,0.04953625663766238,0.003579408813191896,3.0,2.8
680000,0.04953625663766238,0.0035917098394119165,-6.0,2.45
690000,0.04953625663766238,0.003655509296563292,-13.0,2.2
700000,0.04953625663766238,0.0036767059242810225,1.0,2.15
710000,0.04953625663766238,0.0037342424237532864,9.0,1.1
720000,0.04953625663766238,0.003753056575341861,6.0,1.55
730000,0.04953625663766238,0.0037957297482688825,-5.0,1.95
740000,0.04953625663766238,0.0038094265965108705,10.0,3.35
750000,0.04953625663766238,0.0038584504196954553,3.0,4.15
760000,0.04953625663766238,0.0038713645299062434,17.0,5.95
770000,0.04953625663766238,0.0039012135549368154,10.0,6.7
780000,0.04953625663766238,0.003899089571557554,10.0,7.6
790000,0.04953625663766238,0.0039216846876333825,6.0,8.9
800000,0.04953625663766238,0.003916868641443345,10.0,10.7
810000,0.04953625663766238,0.003942996029937399,-3.0,9.1
820000,0.04953625663766238,0.0039439036796567375,4.0,9.3
830000,0.04953625663766238,0.003969092223532341,9.0,8.45
840000,0.04953625663766238,0.003969515363454582,11.0,8.9
850000,0.04953625663766238,0.003994239721533584,12.0,8.65
860000,0.04953625663766238,0.003997892462281003,5.0,8.45
870000,0.04953625663766238,0.0040231420320841925,7.0,7.9
880000,0.04953625663766238,0.004027662760501903,1.0,7.9
890000,0.04953625663766238,0.004050684956976805,8.0,7.6
900000,0.04953625663766238,0.004051593820506057,15.0,7.45
910000,0.04953625663766238,0.0040738881009118105,10.0,8.2
