1,1072,0.9702989999999999,-20.0,0,-20.0
2,845,0.96059601,-21.0,0,-20.5
3,839,0.9414801494009999,-20.0,0,-20.333333333333332
4,1016,0.92274469442792,-20.0,0,-20.25
5,757,0.9043820750088043,-21.0,0,-20.4
6,759,0.8953382542587163,-21.0,0,-20.5
7,879,0.8775210229989678,-21.0,0,-20.571428571428573
8,1000,0.8600583546412883,-20.0,0,-20.5
9,795,0.8514577710948754,-21.0,0,-20.555555555555557
10,761,0.8345137614500874,-21.0,0,-20.6
11,758,0.8261686238355865,-21.0,0,-20.636363636363637
161,3235,0.04953625663766238,-3.0,tensor(15.6185, device='cuda:0', grad_fn=<AddBackward0>),-9.72
162,2887,0.04953625663766238,-1.0,tensor(15.0894, device='cuda:0', grad_fn=<AddBackward0>),-9.56
163,2670,0.04953625663766238,8.0,tensor(13.5787, device='cuda:0', grad_fn=<AddBackward0>),-9.33
164,2474,0.04953625663766238,-9.0,tensor(12.6696, device='cuda:0', grad_fn=<AddBackward0>),-9.27
165,2511,0.04953625663766238,9.0,tensor(12.7230, device='cuda:0', grad_fn=<AddBackward0>),-9.03
166,3056,0.04953625663766238,-1.0,tensor(14.1275, device='cuda:0', grad_fn=<AddBackward0>),-8.87
167,3026,0.04953625663766238,2.0,tensor(14.6367, device='cuda:0', grad_fn=<AddBackward0>),-8.7
168,2024,0.04953625663766238,-14.0,tensor(10.8168, device='cuda:0', grad_fn=<AddBackward0>),-8.64
169,2900,0.04953625663766238,-5.0,tensor(13.7742, device='cuda:0', grad_fn=<AddBackward0>),-8.57
170,2577,0.04953625663766238,-2.0,tensor(12.7057, device='cuda:0', grad_fn=<AddBackward0>),-8.42
171,2765,0.04953625663766238,-7.0,tensor(12.5633, device='cuda:0', grad_fn=<AddBackward0>),-8.33
172,2348,0.04953625663766238,12.0,tensor(11.6158, device='cuda:0', grad_fn=<AddBackward0>),-8.06
173,2985,0.04953625663766238,-1.0,tensor(12.8342, device='cuda:0', grad_fn=<AddBackward0>),-7.9
174,2246,0.04953625663766238,-7.0,tensor(10.6799, device='cuda:0', grad_fn=<AddBackward0>),-7.81
175,2847,0.04953625663766238,5.0,tensor(12.1009, device='cuda:0', grad_fn=<AddBackward0>),-7.63
176,2669,0.04953625663766238,-8.0,tensor(11.7897, device='cuda:0', grad_fn=<AddBackward0>),-7.57
177,2954,0.04953625663766238,2.0,tensor(13.3475, device='cuda:0', grad_fn=<AddBackward0>),-7.38
178,2416,0.04953625663766238,11.0,tensor(11.5585, device='cuda:0', grad_fn=<AddBackward0>),-7.17
179,2925,0.04953625663766238,5.0,tensor(13.5242, device='cuda:0', grad_fn=<AddBackward0>),-7.01
180,2840,0.04953625663766238,3.0,tensor(13.6054, device='cuda:0', grad_fn=<AddBackward0>),-6.81
181,3009,0.04953625663766238,2.0,tensor(13.4879, device='cuda:0', grad_fn=<AddBackward0>),-6.67
182,3014,0.04953625663766238,1.0,tensor(14.0729, device='cuda:0', grad_fn=<AddBackward0>),-6.51
183,2313,0.04953625663766238,-8.0,tensor(12.3877, device='cuda:0', grad_fn=<AddBackward0>),-6.48
184,2567,0.04953625663766238,-8.0,tensor(12.3713, device='cuda:0', grad_fn=<AddBackward0>),-6.42
185,3037,0.04953625663766238,-1.0,tensor(14.6546, device='cuda:0', grad_fn=<AddBackward0>),-6.29
186,2666,0.04953625663766238,-4.0,tensor(12.9633, device='cuda:0', grad_fn=<AddBackward0>),-6.18
187,2623,0.04953625663766238,-5.0,tensor(12.6732, device='cuda:0', grad_fn=<AddBackward0>),-6.12
188,2992,0.04953625663766238,-1.0,tensor(14.2786, device='cuda:0', grad_fn=<AddBackward0>),-5.96
189,2583,0.04953625663766238,4.0,tensor(13.1006, device='cuda:0', grad_fn=<AddBackward0>),-5.75
190,2849,0.04953625663766238,6.0,tensor(12.8982, device='cuda:0', grad_fn=<AddBackward0>),-5.54
191,2658,0.04953625663766238,6.0,tensor(12.2723, device='cuda:0', grad_fn=<AddBackward0>),-5.37
192,2964,0.04953625663766238,-2.0,tensor(12.9339, device='cuda:0', grad_fn=<AddBackward0>),-5.31
193,2592,0.04953625663766238,3.0,tensor(11.8452, device='cuda:0', grad_fn=<AddBackward0>),-5.1
194,2618,0.04953625663766238,6.0,tensor(11.6557, device='cuda:0', grad_fn=<AddBackward0>),-4.98
195,3037,0.04953625663766238,-3.0,tensor(12.7835, device='cuda:0', grad_fn=<AddBackward0>),-4.88
196,3067,0.04953625663766238,1.0,tensor(13.1826, device='cuda:0', grad_fn=<AddBackward0>),-4.76
197,2517,0.04953625663766238,-8.0,tensor(11.7226, device='cuda:0', grad_fn=<AddBackward0>),-4.75
198,2421,0.04953625663766238,10.0,tensor(10.5737, device='cuda:0', grad_fn=<AddBackward0>),-4.53
199,3291,0.04953625663766238,-1.0,tensor(13.6979, device='cuda:0', grad_fn=<AddBackward0>),-4.47
200,2627,0.04953625663766238,6.0,tensor(12.0847, device='cuda:0', grad_fn=<AddBackward0>),-4.3
201,2516,0.04953625663766238,8.0,tensor(11.1024, device='cuda:0', grad_fn=<AddBackward0>),-4.16
202,2934,0.04953625663766238,-4.0,tensor(11.7431, device='cuda:0', grad_fn=<AddBackward0>),-4.06
203,2339,0.04953625663766238,10.0,tensor(10.2262, device='cuda:0', grad_fn=<AddBackward0>),-3.8
204,3080,0.04953625663766238,2.0,tensor(12.0497, device='cuda:0', grad_fn=<AddBackward0>),-3.65
205,2952,0.04953625663766238,-3.0,tensor(12.1506, device='cuda:0', grad_fn=<AddBackward0>),-3.62
206,2939,0.04953625663766238,4.0,tensor(12.8095, device='cuda:0', grad_fn=<AddBackward0>),-3.49
207,2663,0.04953625663766238,7.0,tensor(11.5215, device='cuda:0', grad_fn=<AddBackward0>),-3.27
208,2975,0.04953625663766238,2.0,tensor(12.0441, device='cuda:0', grad_fn=<AddBackward0>),-3.17
209,2518,0.04953625663766238,6.0,tensor(10.7675, device='cuda:0', grad_fn=<AddBackward0>),-2.98
210,2938,0.04953625663766238,-2.0,tensor(12.1342, device='cuda:0', grad_fn=<AddBackward0>),-2.86
211,2816,0.04953625663766238,-3.0,tensor(12.0282, device='cuda:0', grad_fn=<AddBackward0>),-2.74
212,2877,0.04953625663766238,-1.0,tensor(12.4512, device='cuda:0', grad_fn=<AddBackward0>),-2.61
213,2650,0.04953625663766238,8.0,tensor(12.3444, device='cuda:0', grad_fn=<AddBackward0>),-2.47
214,2753,0.04953625663766238,6.0,tensor(12.2920, device='cuda:0', grad_fn=<AddBackward0>),-2.27
215,2386,0.04953625663766238,-9.0,tensor(11.0641, device='cuda:0', grad_fn=<AddBackward0>),-2.23
216,2770,0.04953625663766238,-4.0,tensor(12.0765, device='cuda:0', grad_fn=<AddBackward0>),-2.11
217,2685,0.04953625663766238,6.0,tensor(11.5861, device='cuda:0', grad_fn=<AddBackward0>),-1.96
218,2461,0.04953625663766238,9.0,tensor(10.4707, device='cuda:0', grad_fn=<AddBackward0>),-1.75
219,2756,0.04953625663766238,-1.0,tensor(11.4079, device='cuda:0', grad_fn=<AddBackward0>),-1.69
220,2831,0.04953625663766238,6.0,tensor(11.5503, device='cuda:0', grad_fn=<AddBackward0>),-1.53
221,2203,0.04953625663766238,-10.0,tensor(9.7098, device='cuda:0', grad_fn=<AddBackward0>),-1.6
222,2338,0.04953625663766238,7.0,tensor(9.9269, device='cuda:0', grad_fn=<AddBackward0>),-1.46
223,2773,0.04953625663766238,-1.0,tensor(10.9188, device='cuda:0', grad_fn=<AddBackward0>),-1.39
224,3018,0.04953625663766238,1.0,tensor(11.4198, device='cuda:0', grad_fn=<AddBackward0>),-1.27
225,2799,0.04953625663766238,3.0,tensor(11.2951, device='cuda:0', grad_fn=<AddBackward0>),-1.12
226,2740,0.04953625663766238,4.0,tensor(11.1185, device='cuda:0', grad_fn=<AddBackward0>),-1.04
